"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"DS_MOTIVO_CASSACAO"
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"28533";"RIO LARGO";"20000890162";"Ausência de requisito de registro "
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"28851";"UNIÃO DOS PALMARES";"20001259047";"Indeferimento de partido ou coligação."
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"28851";"UNIÃO DOS PALMARES";"20001259048";"Indeferimento de partido ou coligação."
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"28070";"MONTEIRÓPOLIS";"20001080401";"Ausência de requisito de registro "
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"28673";"SÃO JOSÉ DA TAPERA";"20001241590";"Ausência de requisito de registro "
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"27855";"MACEIÓ";"20000775839";"Ausência de requisito de registro "
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"27057";"ARAPIRACA";"20000698815";"Ficha limpa (LC 64/90)"
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"28851";"UNIÃO DOS PALMARES";"20001263594";"Ausência de requisito de registro "
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"27855";"MACEIÓ";"20000823418";"Ausência de requisito de registro "
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"28576";"SANTA LUZIA DO NORTE";"20001214785";"Ausência de requisito de registro "
"08/06/2021";"07:21:49";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"27278";"CAMPO ALEGRE";"20000882900";"Ausência de requisito de registro "
